Accession	BioProjects	BioSample accession	Completeness	Gene count	Geographic Location	Geographic Region	Host Common Name	Host Infraspecific Names Breed	Host Infraspecific Names Cultivar	Host Infraspecific Names Ecotype	Host Infraspecific Names Isolate	Host Infraspecific Names Sex	Host Infraspecific Names Strain	Host Name	Host Pangolin Classification	Host Taxonomic ID	Is Annotated	Is Complete	Is Lab Host	Is Vaccine Strain	Isolate Collection date	Isolate Lineage	Isolate Lineage source	Lab Host	Length	Mature peptide count	Molecule type	Nucleotide completeness	Protein count	Purpose of Sampling	Release date	Source database	SRA Accessions	Submitter Affiliation	Submitter Country	Submitter Names	Update date	Virus Common Name	Virus Infraspecific Names Breed	Virus Infraspecific Names Cultivar	Virus Infraspecific Names Ecotype	Virus Infraspecific Names Isolate	Virus Infraspecific Names Sex	Virus Infraspecific Names Strain	Virus Name	Virus Pangolin Classification	Virus Taxonomic ID
MW234421.1			PARTIAL		USA: Washington State	North America								Coriandrum sativum		4047	true				2020-07-15				519				2		2021-04-21T00:00:00Z	GenBank		USDA-ARS, Temperate Tree Fruit and Vegetable Research Unit	USA	Swisher Grimm,K.D.,Crosslin,J.,Cooper,R.,Frost,K.,du Toit,L.J.,Wohleb,C.H.	2021-04-21T00:00:00Z								Beet curly top virus		10840
MW234420.1			PARTIAL		USA: Washington State	North America								Coriandrum sativum		4047	true				2020-07-15				519				2		2021-04-21T00:00:00Z	GenBank		USDA-ARS, Temperate Tree Fruit and Vegetable Research Unit	USA	Swisher Grimm,K.D.,Crosslin,J.,Cooper,R.,Frost,K.,du Toit,L.J.,Wohleb,C.H.	2021-04-21T00:00:00Z								Beet curly top virus		10840
MW234419.1			PARTIAL		USA: Washington State	North America								Coriandrum sativum		4047	true				2020-07-15				519				2		2021-04-21T00:00:00Z	GenBank		USDA-ARS, Temperate Tree Fruit and Vegetable Research Unit	USA	Swisher Grimm,K.D.,Crosslin,J.,Cooper,R.,Frost,K.,du Toit,L.J.,Wohleb,C.H.	2021-04-21T00:00:00Z								Beet curly top virus		10840
MW188519.1			COMPLETE		USA: Cochise County, AZ	North America								Capsicum annuum		4072	true				2020-08	BCTV-Cap-AZ			2929				7		2020-12-07T00:00:00Z	GenBank		The University of Arizona, School of Plant Sciences	USA	Dickey,L.,Masson,R.,Hu,J.	2020-12-07T00:00:00Z								Beet curly top virus		10840
MW182244.1			COMPLETE		USA	North America								Cannabis sativa		3483	true				2020-07-06	BCTV-Can-AZ			2929				7		2020-12-08T00:00:00Z	GenBank		University of Arizona, School of Plant Sciences	USA	Dickey,L.,Masson,R.,Hu,J.	2020-12-08T00:00:00Z								Beet curly top virus		10840
MT878079.1			PARTIAL		USA: Conejos, CO	North America								Cannabis sativa		3483	true				2019	ConeC1			1483				1		2021-01-17T00:00:00Z	GenBank		Colorado State University, Agricultural Biology	USA	Albrecht,T.,Chiginsky,J.,Nachappa,P.,Stenglein,M.	2021-01-17T00:00:00Z								Beet curly top virus		10840
MT878078.1			PARTIAL		USA: Conejos, CO	North America								Cannabis sativa		3483	true				2019	ConeV1			1294				1		2021-01-17T00:00:00Z	GenBank		Colorado State University, Agricultural Biology	USA	Albrecht,T.,Chiginsky,J.,Nachappa,P.,Stenglein,M.	2021-01-17T00:00:00Z								Beet curly top virus		10840
MT878077.1			PARTIAL		USA: Delta, CO	North America								Cannabis sativa		3483	true				2019	DeltaC1			968				1		2021-01-17T00:00:00Z	GenBank		Colorado State University, Agricultural Biology	USA	Albrecht,T.,Chiginsky,J.,Nachappa,P.,Stenglein,M.	2021-01-17T00:00:00Z								Beet curly top virus		10840
MT878076.1			PARTIAL		USA: Delta, CO	North America								Cannabis sativa		3483	true				2019	DeltaV1			1804				1		2021-01-17T00:00:00Z	GenBank		Colorado State University, Agricultural Biology	USA	Albrecht,T.,Chiginsky,J.,Nachappa,P.,Stenglein,M.	2021-01-17T00:00:00Z								Beet curly top virus		10840
MT878075.1			PARTIAL		USA: Rio Blanco,CO	North America								Cannabis sativa		3483	true				2019	RBC1			2732				1		2021-01-17T00:00:00Z	GenBank		Colorado State University, Agricultural Biology	USA	Albrecht,T.,Chiginsky,J.,Nachappa,P.,Stenglein,M.	2021-01-17T00:00:00Z								Beet curly top virus		10840
MP425571.1			PARTIAL																						1649						2020-05-15T00:00:00Z	GenBank				SOROKIN,A.,MALCUIT,I.,VLAD,F.	2020-05-15T00:00:00Z								Beet curly top virus		10840
MP425570.1			PARTIAL																						204						2020-05-15T00:00:00Z	GenBank				SOROKIN,A.,MALCUIT,I.,VLAD,F.	2020-05-15T00:00:00Z								Beet curly top virus		10840
MK803280.1			COMPLETE		USA	North America								Cannabis sativa		3483	true				2018-08	BCTV-Can	plant leaf		2931				7		2019-10-27T00:00:00Z	GenBank		ARO, volcani center, Plant Pathology and Weed research	Israel	Giladi,Y.,Hadad,L.,Luria,N.,Cranshaw,W.,Dumbrovsky,A.	2019-10-27T00:00:00Z								Beet curly top virus		10840
MH374075.1			PARTIAL		Iran	Asia								Chenopodium		3558	true				2017-10-02	BSCTv-Jahrom			317				1		2019-02-13T00:00:00Z	GenBank		Plant Virology Research Center, College of Agriculture, Shiraz University	Iran	Torab Jahromi,N.,Behjatnia,A.A.	2019-02-13T00:00:00Z								Beet severe curly top virus		228580
MH374074.1			PARTIAL		Iran	Asia								Datura		4074	true				2017-10-01	BSCTv-Eghlid			317				1		2019-02-13T00:00:00Z	GenBank		Plant Virology Research Center, College of Agriculture, Shiraz University	Iran	Torab Jahromi,N.,Behjatnia,A.A.	2019-02-13T00:00:00Z								Beet severe curly top virus		228580
MH374073.1			PARTIAL		Iran	Asia								Dianthus barbatus		278075	true				2017-10-02	BSCTv-Db.Shiraz			316				1		2019-02-13T00:00:00Z	GenBank		Plant Virology Research Center, College of Agriculture, Shiraz University	Iran	Torab Jahromi,N.,Behjatnia,A.A.	2019-02-13T00:00:00Z								Beet severe curly top virus		228580
MH374072.1			PARTIAL		Iran	Asia								Petunia		4101	true				2017-10-01	BSCTv-p.Shiraz			316				1		2019-02-13T00:00:00Z	GenBank		Plant Virology Research Center, College of Agriculture, Shiraz University	Iran	Torab Jahromi,N.,Behjatnia,A.A.	2019-02-13T00:00:00Z								Beet severe curly top virus		228580
MH374071.1			PARTIAL		Iran	Asia								Portulaca		3582	true				2017-10-01	BSCTv-p			317				1		2019-02-13T00:00:00Z	GenBank		Plant Virology Research Center, College of Agriculture, Shiraz University	Iran	Torab Jahromi,N.,Behjatnia,A.A.	2019-02-13T00:00:00Z								Beet severe curly top virus		228580
MF092787.1			PARTIAL		Mexico	North America											true				2014-10				516				1		2018-04-22T00:00:00Z	GenBank		USDA-ARS, Yakima Agricultural Research Laboratory	USA	Swisher,K.D.,Munyaneza,J.E.,Velasquez-Valle,R.,Mena-Covarrubias,J.	2018-05-02T00:00:00Z								Beet curly top virus		10840
MF092786.1			PARTIAL		Mexico	North America											true				2014-10				516				1		2018-04-22T00:00:00Z	GenBank		USDA-ARS, Yakima Agricultural Research Laboratory	USA	Swisher,K.D.,Munyaneza,J.E.,Velasquez-Valle,R.,Mena-Covarrubias,J.	2018-05-02T00:00:00Z								Beet curly top virus		10840
MF092785.1			PARTIAL		Mexico	North America											true				2014-09				519				1		2018-04-22T00:00:00Z	GenBank		USDA-ARS, Yakima Agricultural Research Laboratory	USA	Swisher,K.D.,Munyaneza,J.E.,Velasquez-Valle,R.,Mena-Covarrubias,J.	2018-05-02T00:00:00Z								Beet curly top virus		10840
MF092784.1			PARTIAL		Mexico	North America								Capsicum annuum		4072	true				2014-10		plant stem		519				1		2018-04-22T00:00:00Z	GenBank		USDA-ARS, Yakima Agricultural Research Laboratory	USA	Swisher,K.D.,Munyaneza,J.E.,Velasquez-Valle,R.,Mena-Covarrubias,J.	2018-05-02T00:00:00Z								Beet curly top virus		10840
MF092783.1			PARTIAL		Mexico	North America								Capsicum annuum		4072	true				2014-10		plant stem		519				1		2018-04-22T00:00:00Z	GenBank		USDA-ARS, Yakima Agricultural Research Laboratory	USA	Swisher,K.D.,Munyaneza,J.E.,Velasquez-Valle,R.,Mena-Covarrubias,J.	2018-05-02T00:00:00Z								Beet curly top virus		10840
MF092782.1			PARTIAL		Mexico	North America								Capsicum annuum		4072	true				2014-09		plant stem		516				1		2018-04-22T00:00:00Z	GenBank		USDA-ARS, Yakima Agricultural Research Laboratory	USA	Swisher,K.D.,Munyaneza,J.E.,Velasquez-Valle,R.,Mena-Covarrubias,J.	2018-05-02T00:00:00Z								Beet curly top virus		10840
MF092781.1			PARTIAL		Mexico	North America								Capsicum annuum		4072	true				2014-09		plant stem		516				1		2018-04-22T00:00:00Z	GenBank		USDA-ARS, Yakima Agricultural Research Laboratory	USA	Swisher,K.D.,Munyaneza,J.E.,Velasquez-Valle,R.,Mena-Covarrubias,J.	2018-05-02T00:00:00Z								Beet curly top virus		10840
MF092780.1			PARTIAL		Mexico	North America								Capsicum annuum		4072	true				2014-09		plant stem		519				1		2018-04-22T00:00:00Z	GenBank		USDA-ARS, Yakima Agricultural Research Laboratory	USA	Swisher,K.D.,Munyaneza,J.E.,Velasquez-Valle,R.,Mena-Covarrubias,J.	2018-05-02T00:00:00Z								Beet curly top virus		10840
MF092779.1			PARTIAL		Mexico	North America								Capsicum annuum		4072	true				2014-10		plant stem		519				1		2018-04-22T00:00:00Z	GenBank		USDA-ARS, Yakima Agricultural Research Laboratory	USA	Swisher,K.D.,Munyaneza,J.E.,Velasquez-Valle,R.,Mena-Covarrubias,J.	2018-05-02T00:00:00Z								Beet curly top virus		10840
MF092778.1			PARTIAL		Mexico	North America								Capsicum annuum		4072	true				2014-10		plant stem		519				1		2018-04-22T00:00:00Z	GenBank		USDA-ARS, Yakima Agricultural Research Laboratory	USA	Swisher,K.D.,Munyaneza,J.E.,Velasquez-Valle,R.,Mena-Covarrubias,J.	2018-05-02T00:00:00Z								Beet curly top virus		10840
MF092777.1			PARTIAL		Mexico	North America								Capsicum annuum		4072	true				2014-10		plant stem		519				1		2018-04-22T00:00:00Z	GenBank		USDA-ARS, Yakima Agricultural Research Laboratory	USA	Swisher,K.D.,Munyaneza,J.E.,Velasquez-Valle,R.,Mena-Covarrubias,J.	2018-05-02T00:00:00Z								Beet curly top virus		10840
MF092776.1			PARTIAL		Mexico	North America								Capsicum annuum		4072	true				2014-10		plant stem		519				1		2018-04-22T00:00:00Z	GenBank		USDA-ARS, Yakima Agricultural Research Laboratory	USA	Swisher,K.D.,Munyaneza,J.E.,Velasquez-Valle,R.,Mena-Covarrubias,J.	2018-05-02T00:00:00Z								Beet curly top virus		10840
MF092775.1			PARTIAL		Mexico	North America								Capsicum annuum		4072	true				2014-09		plant stem		519				1		2018-04-22T00:00:00Z	GenBank		USDA-ARS, Yakima Agricultural Research Laboratory	USA	Swisher,K.D.,Munyaneza,J.E.,Velasquez-Valle,R.,Mena-Covarrubias,J.	2018-05-02T00:00:00Z								Beet curly top virus		10840
MF092774.1			PARTIAL		Mexico	North America								Capsicum annuum		4072	true				2014-10		plant stem		519				1		2018-04-22T00:00:00Z	GenBank		USDA-ARS, Yakima Agricultural Research Laboratory	USA	Swisher,K.D.,Munyaneza,J.E.,Velasquez-Valle,R.,Mena-Covarrubias,J.	2018-05-02T00:00:00Z								Beet curly top virus		10840
MF092773.1			PARTIAL		Mexico	North America								Capsicum annuum		4072	true				2014-10		plant stem		519				1		2018-04-22T00:00:00Z	GenBank		USDA-ARS, Yakima Agricultural Research Laboratory	USA	Swisher,K.D.,Munyaneza,J.E.,Velasquez-Valle,R.,Mena-Covarrubias,J.	2018-05-02T00:00:00Z								Beet curly top virus		10840
MF092772.1			PARTIAL		Mexico	North America								Capsicum annuum		4072	true				2014-10		plant stem		519				1		2018-04-22T00:00:00Z	GenBank		USDA-ARS, Yakima Agricultural Research Laboratory	USA	Swisher,K.D.,Munyaneza,J.E.,Velasquez-Valle,R.,Mena-Covarrubias,J.	2018-05-02T00:00:00Z								Beet curly top virus		10840
M74563.1			PARTIAL																						60						1993-04-28T00:00:00Z	GenBank				Stenger,D.C.,Revington,G.N.,Stevenson,M.C.,Bisaro,D.M.	1991-10-23T00:00:00Z								Beet curly top virus		10840
M74562.1			PARTIAL																						58						1993-04-28T00:00:00Z	GenBank				Stenger,D.C.,Revington,G.N.,Stevenson,M.C.,Bisaro,D.M.	1991-10-23T00:00:00Z								Beet curly top virus		10840
M24597.2			COMPLETE														true								2993				7		1993-04-28T00:00:00Z	GenBank		John Innes Centre, Department of Disease and Stress Biology		Stanley,J.,Markham,P.G.,Callis,R.J.,Pinner,M.S.	2010-03-17T00:00:00Z								Beet curly top virus - California [Logan]		268960
LY540970.1			PARTIAL																						2927						2018-09-26T00:00:00Z	GenBank				Gao,C.,Ji,X.,Zhang,H.	2018-09-26T00:00:00Z								Beet severe curly top virus		228580
LY540969.1			PARTIAL																						2391						2018-09-26T00:00:00Z	GenBank				Gao,C.,Ji,X.,Zhang,H.	2018-09-26T00:00:00Z								Beet severe curly top virus		228580
LQ707835.1			PARTIAL																						1077						2018-05-08T00:00:00Z	GenBank				SOROKIN,A.,MALCUIT,I.,JAKUBIEC,A.,CAYLA,T.	2018-05-09T00:00:00Z								Beet curly top virus		10840
LQ707832.1			PARTIAL																						206						2018-05-08T00:00:00Z	GenBank				SOROKIN,A.,MALCUIT,I.,JAKUBIEC,A.,CAYLA,T.	2018-05-09T00:00:00Z								Beet curly top virus		10840
LC621348.1			COMPLETE		USA: California	North America								Beta vulgaris		161934	true					ATCC PV-70			2926				7		2021-05-08T00:00:00Z	GenBank		Graduate School of Frontier Sciences; 202 Bioscience Building, 5-1-5 Kashiwanoha, Kashiwa, Chiba 277-8562	Japan	Watanabe,K.,Sakane,A.,Terada,R.,Nishigawa,H.,Suzuki,M.,Ugaki,M.	2021-05-08T00:00:00Z								Beet curly top virus		10840
KX867057.1			COMPLETE		USA: Idaho	North America								Beta vulgaris		161934	true				2015	CTS15-149			2929				7		2016-11-12T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KX867056.1			COMPLETE		USA: Idaho	North America								Beta vulgaris		161934	true				2015	CTS15-113			2929				7		2016-11-12T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KX867055.1			COMPLETE		USA: Idaho	North America								Beta vulgaris		161934	true				2015	CTS15-095			2929				7		2016-11-12T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KX867054.1			COMPLETE		USA: Idaho	North America								Beta vulgaris		161934	true				2015	CTS15-091			2929				7		2016-11-12T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KX867053.1			COMPLETE		USA: Idaho	North America								Beta vulgaris		161934	true				2015	CTS15-086			2929				7		2016-11-12T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KX867052.1			COMPLETE		USA: Idaho	North America								Beta vulgaris		161934	true				2015	CTS15-045			2930				7		2016-11-12T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KX867051.1			COMPLETE		USA: Idaho	North America								Beta vulgaris		161934	true				2015	CTS15-001			2931				7		2016-11-12T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KX867050.1			COMPLETE		USA: Idaho	North America								Beta vulgaris		161934	true				2014	CTS14-124			2931				7		2016-11-12T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KX867049.1			COMPLETE		USA: Oregon	North America								Beta vulgaris		161934	true				2014	CTS14-071			2929				7		2016-11-12T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KX867048.1			COMPLETE		USA: Oregon	North America								Beta vulgaris		161934	true				2014	CTS14-070			2930				7		2016-11-12T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KX867047.1			COMPLETE		USA: Idaho	North America								Beta vulgaris		161934	true				2014	CTS14-067			2930				7		2016-11-12T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KX867046.1			COMPLETE		USA: Idaho	North America								Beta vulgaris		161934	true				2014	CTS14-054			2931				7		2016-11-12T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KX867045.1			COMPLETE		USA: Idaho	North America								Beta vulgaris		161934	true				2014	CTS14-015			2930				7		2016-11-12T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KX867044.1			COMPLETE		USA: Idaho	North America								Beta vulgaris		161934	true				2013	CTS13-063			2930				7		2016-11-12T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KX867043.1			COMPLETE		USA: Idaho	North America								Beta vulgaris		161934	true				2013	CTS13-062			2930				7		2016-11-12T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KX867042.1			COMPLETE		USA: Idaho	North America								Beta vulgaris		161934	true				2013	CTS13-060			2930				7		2016-11-12T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KX867041.1			COMPLETE		USA: Idaho	North America								Beta vulgaris		161934	true				2013	CTS13-028			3038				7		2016-11-12T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KX867040.1			COMPLETE		USA: Idaho	North America								Beta vulgaris		161934	true				2013	CTS13-005			3038				7		2016-11-12T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KX867039.1			COMPLETE		USA: Idaho	North America								Beta vulgaris		161934	true				2012	CTS12-024			2929				7		2016-11-12T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KX867038.1			COMPLETE		USA: Colorado	North America								Beta vulgaris		161934	true				2007	CTS07-091			2932				7		2016-11-12T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KX867037.1			COMPLETE		USA: Wyoming	North America								Beta vulgaris		161934	true				2007	CTS07-043			2923				7		2016-11-12T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KX867036.1			COMPLETE		USA: Wyoming	North America								Beta vulgaris		161934	true				2007	CTS07-036			2926				7		2016-11-12T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KX867035.1			COMPLETE		USA: Idaho	North America								Beta vulgaris		161934	true				2007	CTS07-016			2992				7		2016-11-12T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KX867034.1			COMPLETE		USA: Idaho	North America								Beta vulgaris		161934	true				2006	CTS06-111			2992				7		2016-11-12T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KX867033.1			COMPLETE		USA: Idaho	North America								Beta vulgaris		161934	true				2006	CTS06-110			2992				7		2016-11-12T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KX867032.1			COMPLETE		USA: Idaho	North America								Beta vulgaris		161934	true				2006	CTS06-104			2992				7		2016-11-12T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KX867031.1			COMPLETE		USA: Idaho	North America								Beta vulgaris		161934	true				2006	CTS06-103			2992				7		2016-11-12T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KX867030.1			COMPLETE		USA: Idaho	North America								Beta vulgaris		161934	true				2006	CTS06-102			2993				7		2016-11-12T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KX867029.1			COMPLETE		USA: Idaho	North America								Beta vulgaris		161934	true				2006	CTS06-101			3037				7		2016-11-12T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KX867028.1			COMPLETE		USA: Montana	North America								Beta vulgaris		161934	true				2006	CTS06-091			2926				7		2016-11-12T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KX867027.1			COMPLETE		USA: Wyoming	North America								Beta vulgaris		161934	true				2006	CTS06-081			2925				7		2016-11-12T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KX867026.1			COMPLETE		USA: Wyoming	North America								Beta vulgaris		161934	true				2006	CTS06-078			2925				7		2016-11-12T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KX867025.1			COMPLETE		USA: Colorado	North America								Beta vulgaris		161934	true				2006	CTS06-073			2932				7		2016-11-12T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KX867024.1			COMPLETE		USA: Colorado	North America								Beta vulgaris		161934	true				2006	CTS06-070			2930				7		2016-11-12T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KX867023.1			COMPLETE		USA: Colorado	North America								Beta vulgaris		161934	true				2006	CTS06-068			2931				7		2016-11-12T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KX867022.1			COMPLETE		USA: Colorado	North America								Beta vulgaris		161934	true				2006	CTS06-066			2935				7		2016-11-12T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KX867021.1			COMPLETE		USA: Colorado	North America								Beta vulgaris		161934	true				2006	CTS06-065			2919				7		2016-11-12T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KX867020.1			COMPLETE		USA: Colorado	North America								Beta vulgaris		161934	true				2006	CTS06-060			2931				7		2016-11-12T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KX867019.1			COMPLETE		USA: Idaho	North America								Beta vulgaris		161934	true				2006	CTS06-021			2925				7		2016-11-12T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KX867018.1			COMPLETE		USA: Colorado	North America								Beta vulgaris		161934	true				2006	CTS06-013			2947				7		2016-11-12T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KX867017.1			COMPLETE		USA: Colorado	North America								Beta vulgaris		161934	true				2006	CTS06-012W			2931				7		2016-11-12T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KX867016.1			COMPLETE		USA: Colorado	North America								Beta vulgaris		161934	true				2006	CTS06-012S			2926				7		2016-11-12T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KX867015.1			COMPLETE		USA: Nebraska	North America								Beta vulgaris		161934	true				2006	CTS06-011			2947				7		2016-11-12T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KX529650.1			COMPLETE		Mexico	North America								Capsicum annuum var. annuum		40321	true				2014-06-15				2971				7		2017-05-22T00:00:00Z	GenBank		Universidad Autonoma de Zacatecas 'Francisco Garcia Salinas', Unidad Academica de Agronomia	Mexico	Mauricio-Castillo,J.A.,Arguello-Astorga,G.R.,Salas-Munoz,S.,Reveles-Torres,L.R.,Velasquez-Valle,R.	2017-05-22T00:00:00Z								Pepper yellow dwarf virus - Mexico		1987360
KU892791.1			COMPLETE		USA	North America											true				2009-08-01	BCTV_2009			2928				7		2016-08-09T00:00:00Z	GenBank		University of Idaho, PSES	USA	Rondon,S.I.,Roster,M.S.,Hamlin,L.L.,Green,K.J.,Karasev,A.V.,Crosslin,J.M.	2016-08-09T00:00:00Z								Beet curly top virus		10840
