Accession	BioProjects	BioSample accession	Completeness	Gene count	Geographic Location	Geographic Region	Host Common Name	Host Infraspecific Names Breed	Host Infraspecific Names Cultivar	Host Infraspecific Names Ecotype	Host Infraspecific Names Isolate	Host Infraspecific Names Sex	Host Infraspecific Names Strain	Host Name	Host Pangolin Classification	Host Taxonomic ID	Is Annotated	Is Complete	Is Lab Host	Is Vaccine Strain	Isolate Collection date	Isolate Lineage	Isolate Lineage source	Lab Host	Length	Mature peptide count	Molecule type	Nucleotide completeness	Protein count	Purpose of Sampling	Release date	Source database	SRA Accessions	Submitter Affiliation	Submitter Country	Submitter Names	Update date	Virus Common Name	Virus Infraspecific Names Breed	Virus Infraspecific Names Cultivar	Virus Infraspecific Names Ecotype	Virus Infraspecific Names Isolate	Virus Infraspecific Names Sex	Virus Infraspecific Names Strain	Virus Name	Virus Pangolin Classification	Virus Taxonomic ID
KR014247.1			COMPLETE		Iran: Lorestan	Asia								Cicer arietinum		3827	true				2014-05-15	Lor-8			2570				4		2015-07-15T00:00:00Z	GenBank		Leibniz Institute DSMZ-German Collection of Microorganisms and Cell Cultures, Plant Virology	Germany	Bananej,K.,Knierim,D.,Menzel,W.,Winter,S.	2015-07-15T00:00:00Z								Chickpea chlorotic dwarf virus		463360
KP881605.1			COMPLETE		Pakistan	Asia								Solanum lycopersicum		4081	true				2012-06-16	330Vehari			2586				5		2015-04-28T00:00:00Z	GenBank		Institute of Agricultural Sciences, University of the Punjab	Pakistan	Zia-Ur-Rehman,M.,Hameed,U.,Herrmann,H.-W.,Iqbal,M.J.,Haider,M.S.,Brown,J.K.,Javed Iqbal,M.	2015-09-03T00:00:00Z								Chickpea chlorotic dwarf virus		463360
KM377675.1			COMPLETE		Pakistan	Asia								Cicer arietinum		3827	true				2010	CpYDV-PK_PK37_2012			2547				4		2014-11-10T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Mumtaz,H.H.,Briddon,R.W.,Martin,D.P.,Varsani,A.	2014-11-10T00:00:00Z								Chickpea yellow dwarf virus		1568974
KM377674.1			COMPLETE		Pakistan	Asia								Cicer arietinum		3827	true				2010	CpYDV-PK_PK103_2012			2547				4		2014-11-10T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Mumtaz,H.H.,Briddon,R.W.,Martin,D.P.,Varsani,A.	2014-11-10T00:00:00Z								Chickpea yellow dwarf virus		1568974
KM377673.1			COMPLETE		Pakistan	Asia								Lens culinaris		3864	true				2012	LE-E			2584				4		2014-11-10T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Mumtaz,H.,Briddon,R.W.,Martin,D.P.,Varsani,A.	2014-11-10T00:00:00Z								Chickpea chlorotic dwarf virus		463360
KM377672.1			COMPLETE		Pakistan	Asia								Cicer arietinum		3827	true				2010	PK103			2585				4		2014-11-10T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Mumtaz,H.,Briddon,R.W.,Martin,D.P.,Varsani,A.	2014-11-10T00:00:00Z								Chickpea chlorotic dwarf virus		463360
KM377671.1			COMPLETE		Pakistan	Asia								Lens culinaris		3864	true				2010	PK43			2592				4		2014-11-10T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Mumtaz,H.,Briddon,R.W.,Martin,D.P.,Varsani,A.	2014-11-10T00:00:00Z								Chickpea chlorotic dwarf virus		463360
KM377670.1			COMPLETE		Pakistan	Asia								Cicer arietinum		3827	true				2010	PK37			2584				4		2014-11-10T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Mumtaz,H.,Briddon,R.W.,Martin,D.P.,Varsani,A.	2014-11-10T00:00:00Z								Chickpea chlorotic dwarf virus		463360
KM377669.1			COMPLETE		Pakistan	Asia								Cicer arietinum		3827	true				2010	PK32			2561				4		2014-11-10T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Mumtaz,H.,Briddon,R.W.,Martin,D.P.,Varsani,A.	2014-11-10T00:00:00Z								Chickpea chlorotic dwarf virus		463360
KM377668.1			COMPLETE		Pakistan	Asia								Cicer arietinum		3827	true				2010	PK31			2584				4		2014-11-10T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Mumtaz,H.,Briddon,R.W.,Martin,D.P.,Varsani,A.	2014-11-10T00:00:00Z								Chickpea chlorotic dwarf virus		463360
KM230033.1			COMPLETE		Namibia	Africa								Eragrostis		38413	true				2009	g448			2690				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Eragrostis minor streak virus		1030595
KM230032.1			COMPLETE		Namibia	Africa								Eragrostis		38413	true				2009	g449			2690				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Eragrostis minor streak virus		1030595
KM230031.1			COMPLETE		Reunion	Africa								Poaceae		4479	true				2011	R103			2882				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak Reunion virus		1182518
KM230030.1			COMPLETE		Kenya	Africa								Digitaria sanguinalis		121769	true				2010	K108			2682				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM230029.1			COMPLETE		Mauritius	Africa								Digitaria		66017	true				2008	g3168			2684				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM230028.1			COMPLETE		Mauritius	Africa								Digitaria		66017	true				2012	g317			2684				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM230027.1			COMPLETE		Mauritius	Africa								Digitaria		66017	true				2008	g3188			2684				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM230026.1			COMPLETE		Mauritius	Africa								Digitaria		66017	true				2008	g3198			2684				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM230025.1			COMPLETE		Mauritius	Africa								Digitaria horizontalis		547049	true				2008	g3218			2686				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM230024.1			COMPLETE		Mauritius	Africa								Bambusa oldhamii		58923	true				2008	g3288			2686				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM230023.1			COMPLETE		Mauritius	Africa								Cenchrus echinatus		173841	true				2008	g3308			2686				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM230022.1			COMPLETE		Reunion	Africa								Digitaria ciliaris		66018	true				2008	g3468			2685				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM230021.1			COMPLETE		Reunion	Africa								Digitaria ciliaris		66018	true				2008	R138			2683				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM230020.1			COMPLETE		Reunion	Africa								Poaceae		4479	true				2011	R21			2686				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM230019.1			COMPLETE		Reunion	Africa								Digitaria		66017	true				2012	RE116			2684				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM230018.1			COMPLETE		Reunion	Africa								Digitaria		66017	true				2012	RE117			2684				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM230017.1			COMPLETE		South Africa	Africa								Ehrharta erecta		96049	true				2009	g490b			2683				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM230016.1			COMPLETE		South Africa	Africa								Lolium rigidum		89674	true				2009	g491			2682				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM230015.1			COMPLETE		South Africa	Africa								Bromus catharticus		52150	true				2009	g493a			2684				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM230014.1			COMPLETE		South Africa	Africa								Chlorocalymma cryptacanthum		1056858	true				2009	g519			2684				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM230013.1			COMPLETE		South Africa	Africa								Digitaria		66017	true				1987	O62RC			2683				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM230012.1			COMPLETE		Kenya	Africa								Digitaria		66017	true				2010	K111			2701				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM230011.1			COMPLETE		Kenya	Africa								Zea mays		4577	true				2011	K243			2703				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM230010.1			COMPLETE		Kenya	Africa								Zea mays		4577	true				2010	K192			2703				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM230009.1			COMPLETE		Kenya	Africa								Zea mays		4577	true				2010	K199			2703				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM230008.1			COMPLETE		Kenya	Africa								Zea mays		4577	true				2010	K205			2704				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM230007.1			COMPLETE		Kenya	Africa								Zea mays		4577	true				2010	K211			2704				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM230006.1			COMPLETE		Kenya	Africa								Digitaria sanguinalis		121769	true				2010	K213			2702				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM230005.1			COMPLETE		Kenya	Africa								Zea mays		4577	true				2010	K227			2703				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM230004.1			COMPLETE		Kenya	Africa								Zea mays		4577	true				2010	K233			2703				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM230003.1			COMPLETE		Kenya	Africa								Digitaria sanguinalis		121769	true				2010	K234			2702				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM230002.1			COMPLETE		Kenya	Africa								Digitaria didactyla		435758	true				2010	K235			2702				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM230001.1			COMPLETE		Kenya	Africa								Digitaria sanguinalis		121769	true				2010	K236			2703				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM230000.1			COMPLETE		Kenya	Africa								Digitaria		66017	true				2010	K241			2702				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229999.1			COMPLETE		Kenya	Africa								Zea mays		4577	true				2011	K250			2702				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229998.1			COMPLETE		Kenya	Africa								Digitaria sanguinalis		121769	true				2009	K25			2701				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229997.1			COMPLETE		Kenya	Africa								Zea mays		4577	true				2011	K253			2702				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229996.1			COMPLETE		Kenya	Africa								Zea mays		4577	true				2011	K256			2702				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229995.1			COMPLETE		Kenya	Africa								Zea mays		4577	true				2011	K258			2703				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229994.1			COMPLETE		Kenya	Africa								Urochloa deflexa		240436	true				2011	K266			2700				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229993.1			COMPLETE		Kenya	Africa								Urochloa deflexa		240436	true				2011	K271			2703				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229992.1			COMPLETE		Kenya	Africa								Urochloa decumbens		240449	true				2011	K272			2700				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229991.1			COMPLETE		Kenya	Africa								Hyparrhenia hirta		42079	true				2011	K276			2703				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229990.1			COMPLETE		Kenya	Africa								Zea mays		4577	true				2011	K284			2702				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229989.1			COMPLETE		Kenya	Africa								Setaria verticillata		149379	true				2011	K293			2702				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229988.1			COMPLETE		Namibia	Africa								Urochloa mosambicensis		240432	true				2009	g432			2702				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229987.1			COMPLETE		South Africa	Africa								Polypogon monspeliensis		345912	true				2009	g422			2701				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229986.1			COMPLETE		South Africa	Africa								Polypogon monspeliensis		345912	true				2009	g423			2702				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229985.1			COMPLETE		South Africa	Africa								Polypogon monspeliensis		345912	true				2009	g426			2702				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229984.1			COMPLETE		South Africa	Africa								Polypogon monspeliensis		345912	true				2009	g427			2702				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229983.1			COMPLETE		South Africa	Africa								Ehrharta erecta		96049	true				2011	g536			2702				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229982.1			COMPLETE		South Africa	Africa								Polypogon monspeliensis		345912	true				2009	g424			2690				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229981.1			COMPLETE		South Africa	Africa								Polypogon monspeliensis		345912	true				2009	g425			2690				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229980.1			COMPLETE		South Africa	Africa								Ehrharta erecta		96049	true				2011	g535			2691				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229979.1			COMPLETE		South Africa	Africa								Digitaria sanguinalis		121769	true				2011	g537			2690				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229978.1			COMPLETE		South Africa	Africa								Ehrharta erecta		96049	true				2011	g538			2702				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229977.1			COMPLETE		Reunion	Africa								Poaceae		4479	true				2011	R11			2686				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229976.1			COMPLETE		Reunion	Africa								Poaceae		4479	true				2011	R22			2686				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229975.1			COMPLETE		Reunion	Africa								Poaceae		4479	true				2011	R23			2686				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229974.1			COMPLETE		Kenya	Africa								Digitaria sanguinalis		121769	true				2010	K117			2687				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229973.1			COMPLETE		Kenya	Africa								Digitaria didactyla		435758	true				2010	K239			2686				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229972.1			COMPLETE		Kenya	Africa								Digitaria		66017	true				2009	K31			2686				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229971.1			COMPLETE		Kenya	Africa								Digitaria		66017	true				2009	K66			2686				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229970.1			COMPLETE		Kenya	Africa								Digitaria		66017	true				2009	K75a			2687				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229969.1			COMPLETE		Mauritius	Africa								Digitaria horizontalis		547049	true				2008	g3208			2686				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229968.1			COMPLETE		Mauritius	Africa								Digitaria horizontalis		547049	true				2008	g3248			2686				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229967.1			COMPLETE		Mauritius	Africa								Digitaria horizontalis		547049	true				2008	g3258			2685				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229966.1			COMPLETE		Mauritius	Africa								Digitaria ciliaris		66018	true				2008	g3268			2686				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229965.1			COMPLETE		Mauritius	Africa								Digitaria ciliaris		66018	true				2008	g3298			2685				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229964.1			COMPLETE		Mauritius	Africa								Eleusine indica		29674	true				2008	g3318			2685				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229963.1			COMPLETE		Mauritius	Africa								Digitaria horizontalis		547049	true				2008	g3328			2685				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229962.1			COMPLETE		Mauritius	Africa								Paspalum		147271	true				2012	g334			2689				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
