Accession	BioProjects	BioSample accession	Completeness	Gene count	Geographic Location	Geographic Region	Host Common Name	Host Infraspecific Names Breed	Host Infraspecific Names Cultivar	Host Infraspecific Names Ecotype	Host Infraspecific Names Isolate	Host Infraspecific Names Sex	Host Infraspecific Names Strain	Host Name	Host Pangolin Classification	Host Taxonomic ID	Is Annotated	Is Complete	Is Lab Host	Is Vaccine Strain	Isolate Collection date	Isolate Lineage	Isolate Lineage source	Lab Host	Length	Mature peptide count	Molecule type	Nucleotide completeness	Protein count	Purpose of Sampling	Release date	Source database	SRA Accessions	Submitter Affiliation	Submitter Country	Submitter Names	Update date	Virus Common Name	Virus Infraspecific Names Breed	Virus Infraspecific Names Cultivar	Virus Infraspecific Names Ecotype	Virus Infraspecific Names Isolate	Virus Infraspecific Names Sex	Virus Infraspecific Names Strain	Virus Name	Virus Pangolin Classification	Virus Taxonomic ID
MH603828.1			COMPLETE		Iran: Hormozgan, Bandar Abbas	Asia								Medicago sativa		3879	true				2015	38	plant leaf		2726				7		2018-11-06T00:00:00Z	GenBank		CIRAD, BIOS	France	Davoodi,Z.,Bejerman,N.,Richet,C.,Filloux,D.,Kumari,S.G.,Chatzivassiliou,E.K.,Galzi,S.,Julian,C.,Samarfard,S.,Trucco,V.,Giolitti,F.,Fiallo-Olive,E.,Navas-Castillo,J.,Asaad,N.,Moukahel,A.R.,Hijazi,J.,Mghandef,S.,Heydarnejad,J.,Massumi,H.,Varsani,A.,Dietzgen,R.G.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Dietzgen,R.	2018-11-06T00:00:00Z								Alfalfa leaf curl virus		1306546
MH603827.1			COMPLETE		Iran: Razavi Khorasan, Sabzevar	Asia								Medicago sativa		3879	true				2017	254	plant leaf		2765				6		2018-11-06T00:00:00Z	GenBank		CIRAD, BIOS	France	Davoodi,Z.,Bejerman,N.,Richet,C.,Filloux,D.,Kumari,S.G.,Chatzivassiliou,E.K.,Galzi,S.,Julian,C.,Samarfard,S.,Trucco,V.,Giolitti,F.,Fiallo-Olive,E.,Navas-Castillo,J.,Asaad,N.,Moukahel,A.R.,Hijazi,J.,Mghandef,S.,Heydarnejad,J.,Massumi,H.,Varsani,A.,Dietzgen,R.G.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Dietzgen,R.	2018-11-06T00:00:00Z								Alfalfa leaf curl virus		1306546
MH603826.1			COMPLETE		Iran: Lorestan, Noor Abad	Asia								Medicago sativa		3879	true				2016	2LO	plant leaf		2727				7		2018-11-06T00:00:00Z	GenBank		CIRAD, BIOS	France	Davoodi,Z.,Bejerman,N.,Richet,C.,Filloux,D.,Kumari,S.G.,Chatzivassiliou,E.K.,Galzi,S.,Julian,C.,Samarfard,S.,Trucco,V.,Giolitti,F.,Fiallo-Olive,E.,Navas-Castillo,J.,Asaad,N.,Moukahel,A.R.,Hijazi,J.,Mghandef,S.,Heydarnejad,J.,Massumi,H.,Varsani,A.,Dietzgen,R.G.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Dietzgen,R.	2018-11-06T00:00:00Z								Alfalfa leaf curl virus		1306546
MH603825.1			COMPLETE		Iran: Razavi Khorasan, Sabzevar	Asia								Medicago sativa		3879	true				2017	248	plant leaf		2764				6		2018-11-06T00:00:00Z	GenBank		CIRAD, BIOS	France	Davoodi,Z.,Bejerman,N.,Richet,C.,Filloux,D.,Kumari,S.G.,Chatzivassiliou,E.K.,Galzi,S.,Julian,C.,Samarfard,S.,Trucco,V.,Giolitti,F.,Fiallo-Olive,E.,Navas-Castillo,J.,Asaad,N.,Moukahel,A.R.,Hijazi,J.,Mghandef,S.,Heydarnejad,J.,Massumi,H.,Varsani,A.,Dietzgen,R.G.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Dietzgen,R.	2018-11-06T00:00:00Z								Alfalfa leaf curl virus		1306546
MH603824.1			COMPLETE		Iran: Kerman, Jiroft	Asia								Medicago sativa		3879	true				2015	1BJ	plant leaf		2764				6		2018-11-06T00:00:00Z	GenBank		CIRAD, BIOS	France	Davoodi,Z.,Bejerman,N.,Richet,C.,Filloux,D.,Kumari,S.G.,Chatzivassiliou,E.K.,Galzi,S.,Julian,C.,Samarfard,S.,Trucco,V.,Giolitti,F.,Fiallo-Olive,E.,Navas-Castillo,J.,Asaad,N.,Moukahel,A.R.,Hijazi,J.,Mghandef,S.,Heydarnejad,J.,Massumi,H.,Varsani,A.,Dietzgen,R.G.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Dietzgen,R.	2018-11-06T00:00:00Z								Alfalfa leaf curl virus		1306546
MH603823.1			COMPLETE		Iran: Isfahan, Filor	Asia								Medicago sativa		3879	true				2015	ME13	plant leaf		2727				7		2018-11-06T00:00:00Z	GenBank		CIRAD, BIOS	France	Davoodi,Z.,Bejerman,N.,Richet,C.,Filloux,D.,Kumari,S.G.,Chatzivassiliou,E.K.,Galzi,S.,Julian,C.,Samarfard,S.,Trucco,V.,Giolitti,F.,Fiallo-Olive,E.,Navas-Castillo,J.,Asaad,N.,Moukahel,A.R.,Hijazi,J.,Mghandef,S.,Heydarnejad,J.,Massumi,H.,Varsani,A.,Dietzgen,R.G.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Dietzgen,R.	2018-11-06T00:00:00Z								Alfalfa leaf curl virus		1306546
MH603822.1			COMPLETE		Iran: Isfahan, Fooladshahr	Asia								Medicago sativa		3879	true				2016	6TE	plant leaf		2713				7		2018-11-06T00:00:00Z	GenBank		CIRAD, BIOS	France	Davoodi,Z.,Bejerman,N.,Richet,C.,Filloux,D.,Kumari,S.G.,Chatzivassiliou,E.K.,Galzi,S.,Julian,C.,Samarfard,S.,Trucco,V.,Giolitti,F.,Fiallo-Olive,E.,Navas-Castillo,J.,Asaad,N.,Moukahel,A.R.,Hijazi,J.,Mghandef,S.,Heydarnejad,J.,Massumi,H.,Varsani,A.,Dietzgen,R.G.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Dietzgen,R.	2018-11-06T00:00:00Z								Alfalfa leaf curl virus		1306546
MH603821.1			COMPLETE		Iran: Kerman, Kerman	Asia								Medicago sativa		3879	true				2016	2UK	plant leaf		2753				6		2018-11-06T00:00:00Z	GenBank		CIRAD, BIOS	France	Davoodi,Z.,Bejerman,N.,Richet,C.,Filloux,D.,Kumari,S.G.,Chatzivassiliou,E.K.,Galzi,S.,Julian,C.,Samarfard,S.,Trucco,V.,Giolitti,F.,Fiallo-Olive,E.,Navas-Castillo,J.,Asaad,N.,Moukahel,A.R.,Hijazi,J.,Mghandef,S.,Heydarnejad,J.,Massumi,H.,Varsani,A.,Dietzgen,R.G.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Dietzgen,R.	2018-11-06T00:00:00Z								Alfalfa leaf curl virus		1306546
MH603820.1			COMPLETE		Iran: Kerman, Kerman	Asia								Medicago sativa		3879	true				2016	51UK	plant leaf		2754				6		2018-11-06T00:00:00Z	GenBank		CIRAD, BIOS	France	Davoodi,Z.,Bejerman,N.,Richet,C.,Filloux,D.,Kumari,S.G.,Chatzivassiliou,E.K.,Galzi,S.,Julian,C.,Samarfard,S.,Trucco,V.,Giolitti,F.,Fiallo-Olive,E.,Navas-Castillo,J.,Asaad,N.,Moukahel,A.R.,Hijazi,J.,Mghandef,S.,Heydarnejad,J.,Massumi,H.,Varsani,A.,Dietzgen,R.G.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Dietzgen,R.	2018-11-06T00:00:00Z								Alfalfa leaf curl virus		1306546
MH603819.1			COMPLETE		Iran: Lorestan, Noor Abad	Asia								Medicago sativa		3879	true				2016	12LO	plant leaf		2765				6		2018-11-06T00:00:00Z	GenBank		CIRAD, BIOS	France	Davoodi,Z.,Bejerman,N.,Richet,C.,Filloux,D.,Kumari,S.G.,Chatzivassiliou,E.K.,Galzi,S.,Julian,C.,Samarfard,S.,Trucco,V.,Giolitti,F.,Fiallo-Olive,E.,Navas-Castillo,J.,Asaad,N.,Moukahel,A.R.,Hijazi,J.,Mghandef,S.,Heydarnejad,J.,Massumi,H.,Varsani,A.,Dietzgen,R.G.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Dietzgen,R.	2018-11-06T00:00:00Z								Alfalfa leaf curl virus		1306546
MH603818.1			COMPLETE		Iran: Kuzestan, Behbahan	Asia								Medicago sativa		3879	true				2015	C2	plant leaf		2765				6		2018-11-06T00:00:00Z	GenBank		CIRAD, BIOS	France	Davoodi,Z.,Bejerman,N.,Richet,C.,Filloux,D.,Kumari,S.G.,Chatzivassiliou,E.K.,Galzi,S.,Julian,C.,Samarfard,S.,Trucco,V.,Giolitti,F.,Fiallo-Olive,E.,Navas-Castillo,J.,Asaad,N.,Moukahel,A.R.,Hijazi,J.,Mghandef,S.,Heydarnejad,J.,Massumi,H.,Varsani,A.,Dietzgen,R.G.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Dietzgen,R.	2018-11-06T00:00:00Z								Alfalfa leaf curl virus		1306546
MH603817.1			COMPLETE		Iran: Fars, Shiraz	Asia								Medicago sativa		3879	true				2015	SH10	plant leaf		2729				7		2018-11-06T00:00:00Z	GenBank		CIRAD, BIOS	France	Davoodi,Z.,Bejerman,N.,Richet,C.,Filloux,D.,Kumari,S.G.,Chatzivassiliou,E.K.,Galzi,S.,Julian,C.,Samarfard,S.,Trucco,V.,Giolitti,F.,Fiallo-Olive,E.,Navas-Castillo,J.,Asaad,N.,Moukahel,A.R.,Hijazi,J.,Mghandef,S.,Heydarnejad,J.,Massumi,H.,Varsani,A.,Dietzgen,R.G.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Dietzgen,R.	2018-11-06T00:00:00Z								Alfalfa leaf curl virus		1306546
MH603816.1			COMPLETE		Iran: Fars, Shiraz	Asia								Medicago sativa		3879	true				2015	MS7	plant leaf		2764				6		2018-11-06T00:00:00Z	GenBank		CIRAD, BIOS	France	Davoodi,Z.,Bejerman,N.,Richet,C.,Filloux,D.,Kumari,S.G.,Chatzivassiliou,E.K.,Galzi,S.,Julian,C.,Samarfard,S.,Trucco,V.,Giolitti,F.,Fiallo-Olive,E.,Navas-Castillo,J.,Asaad,N.,Moukahel,A.R.,Hijazi,J.,Mghandef,S.,Heydarnejad,J.,Massumi,H.,Varsani,A.,Dietzgen,R.G.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Dietzgen,R.	2018-11-06T00:00:00Z								Alfalfa leaf curl virus		1306546
MH603815.1			COMPLETE		Greece: Pellas, Agios Georgios	Europe								Medicago sativa		3879	true				2017	E215	plant leaf		2734				7		2018-11-06T00:00:00Z	GenBank		CIRAD, BIOS	France	Davoodi,Z.,Bejerman,N.,Richet,C.,Filloux,D.,Kumari,S.G.,Chatzivassiliou,E.K.,Galzi,S.,Julian,C.,Samarfard,S.,Trucco,V.,Giolitti,F.,Fiallo-Olive,E.,Navas-Castillo,J.,Asaad,N.,Moukahel,A.R.,Hijazi,J.,Mghandef,S.,Heydarnejad,J.,Massumi,H.,Varsani,A.,Dietzgen,R.G.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Dietzgen,R.	2018-11-06T00:00:00Z								Alfalfa leaf curl virus		1306546
MH603814.1			COMPLETE		Greece: Pellas, Apsalos	Europe								Medicago sativa		3879	true				2016	MAP4	plant leaf		2729				7		2018-11-06T00:00:00Z	GenBank		CIRAD, BIOS	France	Davoodi,Z.,Bejerman,N.,Richet,C.,Filloux,D.,Kumari,S.G.,Chatzivassiliou,E.K.,Galzi,S.,Julian,C.,Samarfard,S.,Trucco,V.,Giolitti,F.,Fiallo-Olive,E.,Navas-Castillo,J.,Asaad,N.,Moukahel,A.R.,Hijazi,J.,Mghandef,S.,Heydarnejad,J.,Massumi,H.,Varsani,A.,Dietzgen,R.G.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Dietzgen,R.	2018-11-06T00:00:00Z								Alfalfa leaf curl virus		1306546
MH603813.1			COMPLETE		Greece: Thessaloniki, Nymfopetra	Europe								Medicago sativa		3879	true				2017	E221	plant leaf		2730				7		2018-11-06T00:00:00Z	GenBank		CIRAD, BIOS	France	Davoodi,Z.,Bejerman,N.,Richet,C.,Filloux,D.,Kumari,S.G.,Chatzivassiliou,E.K.,Galzi,S.,Julian,C.,Samarfard,S.,Trucco,V.,Giolitti,F.,Fiallo-Olive,E.,Navas-Castillo,J.,Asaad,N.,Moukahel,A.R.,Hijazi,J.,Mghandef,S.,Heydarnejad,J.,Massumi,H.,Varsani,A.,Dietzgen,R.G.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Dietzgen,R.	2018-11-06T00:00:00Z								Alfalfa leaf curl virus		1306546
MH603812.1			COMPLETE		France: Provence, Laragne	Europe								Medicago sativa		3879	true				2017	LARAGNE5	plant leaf		2762				6		2018-11-06T00:00:00Z	GenBank		CIRAD, BIOS	France	Davoodi,Z.,Bejerman,N.,Richet,C.,Filloux,D.,Kumari,S.G.,Chatzivassiliou,E.K.,Galzi,S.,Julian,C.,Samarfard,S.,Trucco,V.,Giolitti,F.,Fiallo-Olive,E.,Navas-Castillo,J.,Asaad,N.,Moukahel,A.R.,Hijazi,J.,Mghandef,S.,Heydarnejad,J.,Massumi,H.,Varsani,A.,Dietzgen,R.G.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Dietzgen,R.	2018-11-06T00:00:00Z								Alfalfa leaf curl virus		1306546
MH603811.1			COMPLETE		France: Occitanie, Druelle	Europe								Medicago sativa		3879	true				2017	MS2	plant leaf		2743				7		2018-11-06T00:00:00Z	GenBank		CIRAD, BIOS	France	Davoodi,Z.,Bejerman,N.,Richet,C.,Filloux,D.,Kumari,S.G.,Chatzivassiliou,E.K.,Galzi,S.,Julian,C.,Samarfard,S.,Trucco,V.,Giolitti,F.,Fiallo-Olive,E.,Navas-Castillo,J.,Asaad,N.,Moukahel,A.R.,Hijazi,J.,Mghandef,S.,Heydarnejad,J.,Massumi,H.,Varsani,A.,Dietzgen,R.G.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Dietzgen,R.	2018-11-06T00:00:00Z								Alfalfa leaf curl virus		1306546
MH603810.1			COMPLETE		France: Alsace, Entzeim	Europe								Medicago sativa		3879	true				2017	ENTZ2	plant leaf		2743				7		2018-11-06T00:00:00Z	GenBank		CIRAD, BIOS	France	Davoodi,Z.,Bejerman,N.,Richet,C.,Filloux,D.,Kumari,S.G.,Chatzivassiliou,E.K.,Galzi,S.,Julian,C.,Samarfard,S.,Trucco,V.,Giolitti,F.,Fiallo-Olive,E.,Navas-Castillo,J.,Asaad,N.,Moukahel,A.R.,Hijazi,J.,Mghandef,S.,Heydarnejad,J.,Massumi,H.,Varsani,A.,Dietzgen,R.G.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Dietzgen,R.	2018-11-06T00:00:00Z								Alfalfa leaf curl virus		1306546
MH085201.1			COMPLETE		Iran: Isfahan, Filor	Asia								Medicago sativa		3879	true				2015-09-16	ME8	plant leaf		2727				7		2018-08-22T00:00:00Z	GenBank		CIRAD, BIOS	France	Kumari,S.G.,Moukahel,A.R.,Richet,C.,Galzi,S.,Filloux,D.,Roumagnac,P.,Asaad,N.,Hijazi,J.,Mghandef,S.,Davoodi,Z.,Heydarnejad,J.,Massumi,H.	2018-08-22T00:00:00Z								Alfalfa leaf curl virus		1306546
MH085200.1			COMPLETE		Iran: Western Azerbaijan, Urmia	Asia								Medicago sativa		3879	true				2015-05-31	CO7	plant leaf		2712				7		2018-08-22T00:00:00Z	GenBank		CIRAD, BIOS	France	Kumari,S.G.,Moukahel,A.R.,Richet,C.,Galzi,S.,Filloux,D.,Roumagnac,P.,Asaad,N.,Hijazi,J.,Mghandef,S.,Davoodi,Z.,Heydarnejad,J.,Massumi,H.	2018-08-22T00:00:00Z								Alfalfa leaf curl virus		1306546
MH085199.1			COMPLETE		Iran: Kerman, Kerman	Asia								Medicago sativa		3879	true				2016-09-27	12UK	plant leaf		2764				6		2018-08-22T00:00:00Z	GenBank		CIRAD, BIOS	France	Kumari,S.G.,Moukahel,A.R.,Richet,C.,Galzi,S.,Filloux,D.,Roumagnac,P.,Asaad,N.,Hijazi,J.,Mghandef,S.,Davoodi,Z.,Heydarnejad,J.,Massumi,H.	2018-08-22T00:00:00Z								Alfalfa leaf curl virus		1306546
MH020806.1			COMPLETE		Lebanon: West Beka'a Valley, Mansoura	Asia								Medicago sativa		3879	true				2017-05-05	Lal22-17	plant leaf		2726				7		2018-08-22T00:00:00Z	GenBank		CIRAD, BIOS	France	Kumari,S.G.,Moukahel,A.R.,Richet,C.,Galzi,S.,Filloux,D.,Roumagnac,P.,Asaad,N.,Hijazi,J.,Mghandef,S.,Kumari,S.	2018-08-22T00:00:00Z								Alfalfa leaf curl virus		1306546
MH020805.1			COMPLETE		Jordan: Jordan valley, Deir Alla	Asia								Medicago sativa		3879	true				2017-05-10	JoAl28-17	plant leaf		2728				7		2018-08-22T00:00:00Z	GenBank		CIRAD, BIOS	France	Kumari,S.G.,Moukahel,A.R.,Richet,C.,Galzi,S.,Filloux,D.,Roumagnac,P.,Asaad,N.,Hijazi,J.,Mghandef,S.,Kumari,S.	2018-08-22T00:00:00Z								Alfalfa leaf curl virus		1306546
MH020804.1			COMPLETE		Tunisia: Ariana Governorate, Kelaat El Andaluus	Africa								Medicago sativa		3879	true				2017-04-11	Tual6-17	plant leaf		2745				7		2018-08-22T00:00:00Z	GenBank		CIRAD, BIOS	France	Kumari,S.G.,Moukahel,A.R.,Richet,C.,Galzi,S.,Filloux,D.,Roumagnac,P.,Asaad,N.,Hijazi,J.,Mghandef,S.,Kumari,S.	2018-08-22T00:00:00Z								Alfalfa leaf curl virus		1306546
MH020803.1			COMPLETE		Syria: Hama Governorate, Mahrusah	Asia								Medicago sativa		3879	true				2017-06-20	SyAl37-17	plant leaf		2730				7		2018-08-22T00:00:00Z	GenBank		CIRAD, BIOS	France	Kumari,S.G.,Moukahel,A.R.,Richet,C.,Galzi,S.,Filloux,D.,Roumagnac,P.,Asaad,N.,Hijazi,J.,Mghandef,S.,Kumari,S.	2018-08-22T00:00:00Z								Alfalfa leaf curl virus		1306546
MG792053.1			COMPLETE		Argentina	South America								Medicago sativa		3879	true				2016-11	Emilia			2751				7		2019-02-23T00:00:00Z	GenBank		IPAVE-CIAP-INTA, Phytovirology	Argentina	Bejerman,N.,Samarfard,S.,Trucco,V.,de Breuil,S.,Dietzgen,R.,Giolitti,F.	2019-02-23T00:00:00Z								Alfalfa leaf curl virus		1306546
MG792052.1			COMPLETE		Argentina	South America								Medicago sativa		3879	true				2014-11	Chimpay			2752				7		2019-02-23T00:00:00Z	GenBank		IPAVE-CIAP-INTA, Phytovirology	Argentina	Bejerman,N.,Samarfard,S.,Trucco,V.,de Breuil,S.,Dietzgen,R.,Giolitti,F.	2019-02-23T00:00:00Z								Alfalfa leaf curl virus		1306546
MG792051.1			COMPLETE		Argentina	South America								Medicago sativa		3879	true				2017-01	Tandil			2752				7		2019-02-23T00:00:00Z	GenBank		IPAVE-CIAP-INTA, Phytovirology	Argentina	Bejerman,N.,Samarfard,S.,Trucco,V.,de Breuil,S.,Dietzgen,R.,Giolitti,F.	2019-02-23T00:00:00Z								Alfalfa leaf curl virus		1306546
MG792050.1			COMPLETE		Argentina	South America								Medicago sativa		3879	true				2016-02	Piedritas			2750				7		2019-02-23T00:00:00Z	GenBank		IPAVE-CIAP-INTA, Phytovirology	Argentina	Bejerman,N.,Samarfard,S.,Trucco,V.,de Breuil,S.,Dietzgen,R.,Giolitti,F.	2019-02-23T00:00:00Z								Alfalfa leaf curl virus		1306546
MG792049.1			COMPLETE		Argentina	South America								Medicago sativa		3879	true				2017-07	EEA Santiago del Estero			2750				7		2019-02-23T00:00:00Z	GenBank		IPAVE-CIAP-INTA, Phytovirology	Argentina	Bejerman,N.,Samarfard,S.,Trucco,V.,de Breuil,S.,Dietzgen,R.,Giolitti,F.	2019-02-23T00:00:00Z								Alfalfa leaf curl virus		1306546
MG792048.1			COMPLETE		Argentina	South America								Medicago sativa		3879	true				2012-11	J.V.Gonzalez			2752				7		2019-02-23T00:00:00Z	GenBank		IPAVE-CIAP-INTA, Phytovirology	Argentina	Bejerman,N.,Samarfard,S.,Trucco,V.,de Breuil,S.,Dietzgen,R.,Giolitti,F.	2019-02-23T00:00:00Z								Alfalfa leaf curl virus		1306546
MG792047.1			COMPLETE		Argentina	South America								Medicago sativa		3879	true				2015-02	Hilario Ascasubi			2752				7		2019-02-23T00:00:00Z	GenBank		IPAVE-CIAP-INTA, Phytovirology	Argentina	Bejerman,N.,Samarfard,S.,Trucco,V.,de Breuil,S.,Dietzgen,R.,Giolitti,F.	2019-02-23T00:00:00Z								Alfalfa leaf curl virus		1306546
MG792046.1			COMPLETE		Argentina	South America								Medicago sativa		3879	true				2014-11	Plottier			2750				7		2019-02-23T00:00:00Z	GenBank		IPAVE-CIAP-INTA, Phytovirology	Argentina	Bejerman,N.,Samarfard,S.,Trucco,V.,de Breuil,S.,Dietzgen,R.,Giolitti,F.	2019-02-23T00:00:00Z								Alfalfa leaf curl virus		1306546
MG792045.1			COMPLETE		Argentina	South America								Medicago sativa		3879	true				2011-10	Pergamino			2752				7		2019-02-23T00:00:00Z	GenBank		IPAVE-CIAP-INTA, Phytovirology	Argentina	Bejerman,N.,Samarfard,S.,Trucco,V.,de Breuil,S.,Dietzgen,R.,Giolitti,F.	2019-02-23T00:00:00Z								Alfalfa leaf curl virus		1306546
MG792044.1			COMPLETE		Argentina	South America								Medicago sativa		3879	true				2014-11	Chos Malal			2752				7		2019-02-23T00:00:00Z	GenBank		IPAVE-CIAP-INTA, Phytovirology	Argentina	Bejerman,N.,Samarfard,S.,Trucco,V.,de Breuil,S.,Dietzgen,R.,Giolitti,F.	2019-02-23T00:00:00Z								Alfalfa leaf curl virus		1306546
MG792043.1			COMPLETE		Argentina	South America								Medicago sativa		3879	true				2014-11	Monte Coman			2751				7		2019-02-23T00:00:00Z	GenBank		IPAVE-CIAP-INTA, Phytovirology	Argentina	Bejerman,N.,Samarfard,S.,Trucco,V.,de Breuil,S.,Dietzgen,R.,Giolitti,F.	2019-02-23T00:00:00Z								Alfalfa leaf curl virus		1306546
MG792042.1			COMPLETE		Argentina	South America								Medicago sativa		3879	true				2017-01	General Pico			2750				7		2019-02-23T00:00:00Z	GenBank		IPAVE-CIAP-INTA, Phytovirology	Argentina	Bejerman,N.,Samarfard,S.,Trucco,V.,de Breuil,S.,Dietzgen,R.,Giolitti,F.	2019-02-23T00:00:00Z								Alfalfa leaf curl virus		1306546
MG792041.1			COMPLETE		Argentina	South America								Medicago sativa		3879	true				2012-10	Volcan			2753				7		2019-02-23T00:00:00Z	GenBank		IPAVE-CIAP-INTA, Phytovirology	Argentina	Bejerman,N.,Samarfard,S.,Trucco,V.,de Breuil,S.,Dietzgen,R.,Giolitti,F.	2019-02-23T00:00:00Z								Alfalfa leaf curl virus		1306546
MG792040.1			COMPLETE		Argentina	South America								Medicago sativa		3879	true				2015-10	Tinogasta			2751				7		2019-02-23T00:00:00Z	GenBank		IPAVE-CIAP-INTA, Phytovirology	Argentina	Bejerman,N.,Samarfard,S.,Trucco,V.,de Breuil,S.,Dietzgen,R.,Giolitti,F.	2019-02-23T00:00:00Z								Alfalfa leaf curl virus		1306546
MG792039.1			COMPLETE		Argentina	South America								Medicago sativa		3879	true				2010-09	Sunchales			2752				7		2019-02-23T00:00:00Z	GenBank		IPAVE-CIAP-INTA, Phytovirology	Argentina	Bejerman,N.,Samarfard,S.,Trucco,V.,de Breuil,S.,Dietzgen,R.,Giolitti,F.	2019-02-23T00:00:00Z								Alfalfa leaf curl virus		1306546
MG792038.1			COMPLETE		Argentina	South America								Medicago sativa		3879	true				2011-10	Saladillo			2752				7		2019-02-23T00:00:00Z	GenBank		IPAVE-CIAP-INTA, Phytovirology	Argentina	Bejerman,N.,Samarfard,S.,Trucco,V.,de Breuil,S.,Dietzgen,R.,Giolitti,F.	2019-02-23T00:00:00Z								Alfalfa leaf curl virus		1306546
MG792037.1			COMPLETE		Argentina	South America								Medicago sativa		3879	true				2010-01	Ojeda			2751				7		2019-02-23T00:00:00Z	GenBank		IPAVE-CIAP-INTA, Phytovirology	Argentina	Bejerman,N.,Samarfard,S.,Trucco,V.,de Breuil,S.,Dietzgen,R.,Giolitti,F.	2019-02-23T00:00:00Z								Alfalfa leaf curl virus		1306546
MG792036.1			COMPLETE		Argentina	South America								Medicago sativa		3879	true				2016-08	Cafayate			2752				7		2019-02-23T00:00:00Z	GenBank		IPAVE-CIAP-INTA, Phytovirology	Argentina	Bejerman,N.,Samarfard,S.,Trucco,V.,de Breuil,S.,Dietzgen,R.,Giolitti,F.	2019-02-23T00:00:00Z								Alfalfa leaf curl virus		1306546
MG792035.1			COMPLETE		Argentina	South America								Medicago sativa		3879	true				2016-02	Santa Eufemia			2752				7		2019-02-23T00:00:00Z	GenBank		IPAVE-CIAP-INTA, Phytovirology	Argentina	Bejerman,N.,Samarfard,S.,Trucco,V.,de Breuil,S.,Dietzgen,R.,Giolitti,F.	2019-02-23T00:00:00Z								Alfalfa leaf curl virus		1306546
MG792034.1			COMPLETE		Argentina	South America								Medicago sativa		3879	true				2017-01	Guamini			2752				7		2019-02-23T00:00:00Z	GenBank		IPAVE-CIAP-INTA, Phytovirology	Argentina	Bejerman,N.,Samarfard,S.,Trucco,V.,de Breuil,S.,Dietzgen,R.,Giolitti,F.	2019-02-23T00:00:00Z								Alfalfa leaf curl virus		1306546
MG792033.1			COMPLETE		Argentina	South America								Medicago sativa		3879	true				2014-11	Lafinur			2752				7		2019-02-23T00:00:00Z	GenBank		IPAVE-CIAP-INTA, Phytovirology	Argentina	Bejerman,N.,Samarfard,S.,Trucco,V.,de Breuil,S.,Dietzgen,R.,Giolitti,F.	2019-02-23T00:00:00Z								Alfalfa leaf curl virus		1306546
MG792032.1			COMPLETE		Argentina	South America								Medicago sativa		3879	true				2016-02	Calchin			2751				7		2019-02-23T00:00:00Z	GenBank		IPAVE-CIAP-INTA, Phytovirology	Argentina	Bejerman,N.,Samarfard,S.,Trucco,V.,de Breuil,S.,Dietzgen,R.,Giolitti,F.	2019-02-23T00:00:00Z								Alfalfa leaf curl virus		1306546
MG792031.1			COMPLETE		Argentina	South America								Medicago sativa		3879	true				2016-02	Armstrong			2751				7		2019-02-23T00:00:00Z	GenBank		IPAVE-CIAP-INTA, Phytovirology	Argentina	Bejerman,N.,Samarfard,S.,Trucco,V.,de Breuil,S.,Dietzgen,R.,Giolitti,F.	2019-02-23T00:00:00Z								Alfalfa leaf curl virus		1306546
MG792030.1			COMPLETE		Argentina	South America								Medicago sativa		3879	true				2014-11	Malargue			2752				7		2019-02-23T00:00:00Z	GenBank		IPAVE-CIAP-INTA, Phytovirology	Argentina	Bejerman,N.,Samarfard,S.,Trucco,V.,de Breuil,S.,Dietzgen,R.,Giolitti,F.	2019-02-23T00:00:00Z								Alfalfa leaf curl virus		1306546
MG792029.1			COMPLETE		Argentina	South America								Medicago sativa		3879	true				2015-10	Capayan			2751				7		2019-02-23T00:00:00Z	GenBank		IPAVE-CIAP-INTA, Phytovirology	Argentina	Bejerman,N.,Samarfard,S.,Trucco,V.,de Breuil,S.,Dietzgen,R.,Giolitti,F.	2019-02-23T00:00:00Z								Alfalfa leaf curl virus		1306546
MG792028.1			COMPLETE		Argentina	South America								Medicago sativa		3879	true				2011-12	Guanacache			2752				7		2019-02-23T00:00:00Z	GenBank		IPAVE-CIAP-INTA, Phytovirology	Argentina	Bejerman,N.,Samarfard,S.,Trucco,V.,de Breuil,S.,Dietzgen,R.,Giolitti,F.	2019-02-23T00:00:00Z								Alfalfa leaf curl virus		1306546
